  0.  19.5862427
  0.00577366771  18.7696247
  0.0115473354  16.5251122
  0.0173210036  13.3854609
  0.0230946708  10.0022688
  0.0288683381  6.92459822
  0.0346420072  4.47332764
  0.0404156744  2.71929026
  0.0461893417  1.57795119
  0.0519630089  0.894333243
  0.0577366762  0.503259838
  0.0635103434  0.289854795
  0.0692840144  0.176757306
  0.0750576779  0.116345212
  0.0808313489  0.0811490193
  0.0866050124  0.0584390908
  0.0923786834  0.0438834243
  0.101039186  0.0308567286
  0.115473352  0.019182153
