 4 1597 0 0
 12 1485 1 0
 20 1490 2 0
 20 1409 0 0
 39 1325 0 1
 55 1301 1 1
 53 1290 2 1
 54 1196 0 1
 64 1178 0 0
 77 1109 0 1
 82 1151 1 2
 101 1046 3 0
 106 1108 0 1
 110 1008 1 1
 117 945 0 1
 116 905 0 1
 131 920 0 0
 124 883 0 0
 162 875 3 1
 150 799 0 1
 149 837 1 2
 157 762 1 5
 159 720 1 1
 200 761 1 2
 178 701 1 0
 184 680 0 1
 207 629 0 0
 202 587 2 3
 210 590 1 2
 213 599 1 1
 233 582 1 0
 254 582 0 1
 245 534 1 2
 249 515 0 1
 234 549 2 0
 248 527 2 2
 248 453 0 0
 258 470 0 1
 252 468 2 3
 304 420 1 4
 273 447 2 2
 279 416 2 1
 279 400 1 2
 275 392 3 2
 310 387 2 4
 299 356 1 3
 299 357 5 1
 312 332 3 6
 302 304 3 3
 342 311 2 4
 338 308 2 3
 315 302 3 5
 324 281 2 5
 315 273 5 2
 344 278 2 5
 314 261 4 4
 332 237 9 1
 332 240 1 0
 333 245 8 4
 373 219 5 4
 342 247 4 7
 321 210 2 4
 356 191 5 5
 374 200 6 3
 376 191 9 4
 367 207 5 6
 359 198 3 2
 345 166 3 7
 354 196 9 11
 403 163 10 7
 401 164 5 6
 381 148 4 5
 376 151 8 5
 346 153 4 6
 371 134 12 4
 389 150 6 4
 349 134 10 7
 329 159 15 9
 374 135 9 9
 359 105 9 8
 399 121 7 9
 343 113 13 9
 379 105 12 12
 409 110 10 10
 327 98 16 18
 374 106 12 10
 377 107 17 13
 357 91 19 9
 378 93 16 16
 338 99 10 13
 382 87 19 21
 360 86 14 13
 359 83 15 14
 359 77 12 23
 329 82 17 25
 359 95 20 20
 377 73 21 23
 360 66 15 21
 344 69 25 29
 348 62 28 25
 343 83 20 32
 348 66 28 22
 331 54 32 31
 308 65 38 35
 305 69 36 33
 315 78 36 29
 327 72 40 38
 285 59 34 32
 348 65 49 34
 323 62 32 48
 324 50 40 44
 299 54 35 47
 338 61 43 44
 326 51 53 40
 291 43 60 60
 303 44 51 40
 320 41 55 75
 310 42 63 59
 319 39 80 75
 311 52 60 70
 256 49 66 63
 292 28 82 81
 292 40 70 99
 267 34 62 98
 309 45 81 63
 274 34 75 76
 272 31 87 92
 278 41 81 91
 280 37 86 108
 263 33 113 102
 253 30 112 113
 264 33 107 101
 248 36 113 131
 269 29 125 131
 234 33 132 114
 241 38 141 138
 246 30 138 119
 231 27 137 134
 218 21 135 130
 215 24 134 158
 214 18 173 185
 229 24 182 179
 218 20 181 185
 220 19 203 177
 188 25 200 180
 210 18 166 182
 205 20 193 183
 207 18 183 204
 199 12 229 201
 189 25 211 214
 173 20 224 222
 186 16 253 234
 188 19 224 231
 163 27 268 268
 182 17 243 259
 189 14 274 271
 172 13 276 261
 168 27 282 268
 138 17 282 317
 165 15 282 330
 154 18 320 302
 162 14 288 315
 154 14 326 315
 163 12 299 317
 141 12 318 316
 165 15 351 332
 138 15 354 325
 130 17 392 378
 141 10 388 385
 122 12 350 378
 132 13 399 350
 129 16 390 386
 112 14 355 408
 145 20 367 381
 120 14 362 435
 115 11 403 418
 133 14 415 400
 109 15 421 428
 98 10 445 429
 112 12 437 409
 96 6 433 446
 95 11 410 389
 96 6 432 456
 101 17 455 449
 99 5 472 455
 102 7 451 461
 85 12 446 504
 90 12 470 430
 91 9 477 483
 91 7 474 451
 74 8 511 481
 87 6 494 479
 78 4 488 477
 73 6 493 468
 85 9 507 504
 95 10 506 512
 68 4 512 506
 66 8 492 522
 68 10 481 505
 62 6 507 528
 83 8 506 501
 66 5 522 511
 54 10 524 494
 69 7 504 492
 70 5 484 465
 84 6 471 534
 68 4 474 498
 60 12 510 507
 61 8 455 445
 77 7 462 482
 47 4 485 470
 64 7 456 470
 59 8 470 424
 52 8 465 476
 44 5 459 476
 47 4 456 478
 44 12 413 429
 33 8 455 439
 64 2 423 493
 53 10 444 440
 30 5 404 426
 46 9 427 416
 41 8 399 409
 48 6 390 397
 33 10 397 394
 43 5 420 402
 42 4 411 377
 40 6 406 400
 33 12 389 373
 43 3 378 389
 32 7 366 315
 35 6 373 375
 49 4 344 319
 34 2 317 342
 31 6 329 348
 29 4 323 356
 24 7 324 337
 24 6 310 288
 21 2 273 329
 27 4 295 294
 32 5 310 312
 19 3 316 262
 21 2 266 295
 16 3 260 219
 32 5 289 265
 23 4 248 246
 23 6 217 243
 28 2 250 223
 23 2 262 244
 20 3 204 237
 16 2 219 200
 30 5 218 185
 20 5 197 203
 21 2 202 179
 19 1 201 201
 17 1 179 176
 13 2 181 163
 19 3 201 156
 24 6 180 180
 14 2 171 172
 15 1 159 156
 17 2 164 153
 21 4 137 150
 24 6 134 146
 19 2 130 137
 17 1 118 129
 18 5 121 114
 16 3 144 118
 10 3 112 112
 11 0 103 105
 16 4 109 115
 11 2 90 109
 9 1 100 102
 21 2 97 100
 11 2 72 91
 12 4 78 97
 8 7 76 80
 6 2 85 90
 12 0 61 70
 12 5 76 76
 6 1 75 66
 14 3 74 69
 9 4 52 58
 10 1 51 57
 12 2 60 52
 11 1 58 50
 7 1 53 53
 10 1 53 48
 12 3 49 34
 10 3 30 33
 7 1 49 48
 11 3 33 35
 11 0 26 37
 6 1 43 42
 15 3 32 30
 9 1 38 23
 11 4 32 32
 11 2 30 33
 12 1 30 29
 12 2 24 24
 6 2 25 26
 9 1 25 26
 14 0 22 26
 8 2 15 28
 10 0 22 29
 3 2 27 8
 8 2 25 15
 8 2 24 15
 7 4 15 18
 7 1 14 14
 6 2 22 14
 3 2 18 14
 7 1 9 15
 10 2 17 15
 2 3 12 8
 3 2 10 8
 4 2 10 8
 10 1 14 7
 2 2 12 9
 2 2 10 11
 4 1 8 7
 8 1 11 6
 2 2 9 9
 4 1 7 2
 8 2 4 9
 3 1 8 12
 6 1 11 9
 5 3 7 6
 4 1 8 5
 3 3 4 8
 2 2 5 12
 5 2 6 6
 8 1 5 6
 2 0 6 5
 5 1 6 5
 4 2 3 8
 5 3 5 5
 3 1 4 5
 1 3 8 5
 4 3 5 5
 4 0 8 2
 3 0 5 8
 1 1 2 1
 3 1 5 3
 5 1 2 1
 4 1 4 4
 3 0 0 2
 1 2 6 2
 2 1 1 2
 4 2 3 2
 2 0 3 1
 5 1 4 1
 2 1 3 3
 5 0 2 1
 3 2 1 0
 4 0 3 2
 3 1 4 5
 2 2 1 4
 3 0 3 2
 2 2 2 3
 3 1 2 1
 3 0 2 4
 3 1 1 0
 4 0 1 0
 3 2 4 0
 1 1 0 3
 5 1 1 2
 3 1 2 4
 4 2 2 2
 1 2 0 2
 1 0 1 3
 2 1 1 2
 2 0 1 2
 2 0 2 2
 1 1 3 0
 2 1 1 1
 2 0 2 1
 1 2 1 1
 2 1 1 2
 3 1 1 2
 1 0 0 1
 1 1 1 1
 3 2 0 0
 3 1 0 0
 2 0 0 1
 1 2 0 0
 0 1 2 0
 2 0 0 1
 2 1 1 1
 2 2 0 2
 1 0 0 2
 3 1 1 1
 3 0 2 0
 0 0 1 0
 3 2 0 0
 1 0 1 1
 0 1 0 1
 2 0 0 0
 1 0 5 1
 0 0 0 0
 262 262 66 65
 0 0 74 65
