 11 4624 0 0
 33 4278 0 0
 68 4102 0 0
 72 3809 0 0
 107 3650 0 0
 119 3473 0 1
 153 3391 0 0
 187 3175 0 0
 209 3005 0 0
 203 2896 0 0
 267 2730 0 0
 287 2633 0 0
 282 2578 0 0
 309 2403 0 0
 309 2295 0 0
 354 2134 0 0
 398 2159 0 0
 408 2014 1 0
 405 1920 0 0
 443 1798 0 0
 507 1781 0 1
 475 1631 0 0
 482 1558 0 0
 494 1497 0 0
 520 1487 0 0
 498 1266 0 1
 515 1304 0 1
 625 1233 0 0
 592 1172 0 0
 610 1151 0 0
 582 1065 0 0
 645 1026 0 0
 689 981 0 0
 690 882 0 0
 711 887 0 0
 638 810 0 0
 726 861 1 0
 701 806 0 0
 733 737 0 0
 756 739 0 0
 758 681 0 0
 774 625 0 0
 763 620 0 0
 786 589 0 0
 770 549 0 0
 795 558 0 0
 833 512 0 0
 866 531 0 0
 784 464 0 0
 881 461 0 0
 851 440 0 1
 859 381 0 0
 869 392 0 0
 831 382 0 0
 880 372 0 0
 890 352 0 0
 846 311 0 0
 855 331 0 0
 938 300 0 0
 865 275 0 0
 892 280 0 0
 906 292 1 0
 892 246 0 0
 907 251 0 0
 868 245 0 0
 883 230 0 0
 887 211 0 0
 879 234 1 0
 889 204 0 0
 898 189 0 0
 931 186 0 0
 922 187 0 0
 877 184 0 0
 884 137 0 0
 875 170 0 0
 879 170 0 0
 870 147 0 0
 838 140 0 0
 838 143 0 2
 854 157 0 0
 847 132 0 0
 892 125 0 0
 889 123 0 0
 819 121 1 1
 855 115 0 0
 811 103 0 0
 834 104 0 0
 793 100 1 0
 819 96 0 0
 764 95 0 0
 838 94 0 1
 778 80 0 0
 768 82 0 0
 723 83 0 0
 735 74 0 0
 781 67 0 0
 718 77 0 0
 713 79 0 0
 770 69 0 0
 698 79 0 0
 647 65 0 0
 625 66 0 0
 692 55 0 0
 667 59 1 0
 633 61 0 0
 643 53 0 0
 650 56 0 0
 627 48 0 0
 621 36 1 0
 582 52 0 0
 587 48 0 1
 610 43 0 0
 561 41 0 0
 553 41 0 0
 555 35 0 0
 512 35 0 0
 496 40 0 0
 529 39 0 0
 531 40 0 0
 456 32 0 0
 525 28 0 0
 510 21 1 0
 491 31 0 0
 475 27 0 0
 462 29 0 0
 476 32 0 0
 431 27 0 0
 431 32 1 0
 397 38 0 0
 431 33 1 1
 390 31 0 1
 382 23 0 0
 394 24 0 1
 362 23 0 0
 372 25 0 0
 375 29 0 1
 342 26 0 0
 365 18 0 1
 339 15 0 0
 322 20 1 0
 319 29 0 0
 337 24 0 0
 291 18 0 1
 278 14 0 0
 261 22 0 1
 281 16 0 1
 298 20 0 0
 256 10 0 0
 287 12 0 0
 257 20 0 1
 226 14 0 0
 254 17 1 0
 235 7 0 0
 220 12 1 0
 218 13 0 0
 213 13 0 0
 230 11 0 2
 220 12 1 1
 188 20 0 0
 197 15 0 0
 198 5 0 2
 180 13 0 0
 189 14 0 1
 184 10 1 0
 178 9 0 1
 169 5 0 3
 170 12 0 1
 139 16 0 1
 179 14 0 0
 145 10 0 0
 153 8 0 0
 121 11 0 2
 145 10 0 0
 149 13 1 0
 136 10 1 0
 117 22 1 1
 127 8 1 0
 134 12 0 1
 137 8 1 1
 116 15 0 0
 116 9 0 0
 111 8 1 0
 110 12 0 1
 100 3 0 0
 116 5 2 0
 97 6 0 0
 73 6 2 1
 103 7 1 0
 87 7 1 0
 83 8 1 2
 96 11 1 0
 72 8 0 0
 90 6 0 0
 73 10 3 0
 76 5 2 0
 60 4 0 0
 78 7 2 1
 77 4 2 2
 69 8 0 0
 79 4 0 2
