 11 3132 0 0
 24 3051 0 0
 34 2930 0 0
 53 2781 0 0
 65 2708 0 0
 109 2663 0 0
 121 2554 0 0
 102 2427 0 0
 130 2411 0 0
 142 2309 1 0
 167 2251 0 0
 175 2129 0 0
 207 2156 0 0
 205 2002 0 0
 216 1904 0 0
 245 1891 0 0
 265 1890 0 0
 257 1779 0 0
 305 1693 1 0
 299 1611 0 0
 301 1652 0 1
 335 1506 0 0
 358 1397 0 0
 381 1505 0 1
 377 1404 0 0
 386 1367 0 1
 416 1280 0 0
 393 1236 0 0
 417 1198 0 0
 414 1218 0 0
 470 1154 0 0
 476 1149 0 0
 493 1098 0 0
 478 1084 0 0
 466 1047 0 0
 498 999 0 0
 528 949 1 0
 505 913 1 0
 512 944 0 0
 558 836 0 0
 549 861 0 0
 605 796 0 0
 570 777 0 0
 570 797 0 0
 580 758 0 0
 574 709 0 0
 644 710 0 0
 631 658 0 0
 652 607 0 0
 660 629 0 0
 637 604 0 0
 662 605 0 0
 652 577 1 0
 638 525 0 0
 690 560 0 0
 652 509 0 1
 689 512 0 0
 698 481 0 0
 695 482 0 0
 715 472 0 0
 729 446 0 0
 703 412 0 0
 694 411 1 0
 726 394 0 0
 745 385 0 0
 723 386 0 0
 720 356 0 1
 699 337 0 0
 741 361 0 0
 769 324 0 0
 747 330 0 0
 771 330 0 0
 726 310 0 0
 744 291 0 0
 726 288 0 0
 774 294 0 0
 686 279 0 0
 719 300 0 0
 738 261 0 0
 762 231 0 0
 794 233 0 0
 739 219 0 0
 764 213 0 0
 777 228 0 0
 700 199 1 1
 735 207 0 0
 731 207 0 0
 716 187 0 1
 739 185 0 0
 699 187 0 0
 739 172 0 0
 723 164 0 1
 718 168 0 0
 685 158 0 0
 637 172 0 0
 698 181 0 0
 749 156 0 0
 706 136 0 1
 678 131 0 0
 710 142 0 0
 705 158 0 0
 682 118 1 1
 678 127 0 1
 621 131 0 0
 669 130 0 0
 663 137 0 0
 643 131 1 0
 583 101 1 0
 679 111 0 0
 691 124 0 0
 621 95 1 0
 619 107 0 2
 647 105 0 0
 639 92 0 0
 622 106 0 1
 625 90 0 0
 624 92 1 1
 615 91 0 1
 632 86 0 0
 572 99 1 2
 575 82 1 0
 558 63 0 0
 556 83 0 2
 574 76 0 1
 596 81 0 0
 538 62 0 1
 542 69 1 1
 528 74 1 0
 526 62 1 0
 525 66 0 2
 489 66 0 0
 519 58 0 0
 525 67 0 1
 498 43 0 0
 455 58 0 1
 490 66 2 1
 494 62 2 0
 468 56 0 1
 432 47 1 0
 427 53 0 1
 433 58 0 0
 464 50 1 1
 404 51 0 0
 448 47 1 0
 404 42 1 0
 422 39 0 0
 381 41 1 0
 401 39 0 0
 418 34 0 1
 369 46 1 0
 378 40 0 2
 364 31 2 0
 369 42 0 1
 364 43 1 0
 370 36 0 1
 333 37 0 1
 334 35 0 2
 334 47 1 0
 310 36 1 2
 319 34 0 1
 307 41 0 0
 315 33 2 1
 289 22 0 0
 296 29 2 0
 283 22 1 1
 295 25 1 1
 279 28 0 1
 270 26 0 1
 287 19 0 1
 257 30 2 0
 271 25 1 0
 250 22 1 3
 242 25 0 0
 274 31 0 2
 246 24 2 1
 252 24 0 1
 242 22 3 2
 219 27 1 0
 209 19 1 1
 213 19 2 1
 196 13 1 1
 189 19 3 0
 200 17 2 1
 200 29 0 1
 190 13 0 0
 188 15 3 2
 186 21 2 2
 173 25 0 0
 187 18 2 2
 171 17 2 0
 146 14 3 1
 169 11 1 2
 159 11 0 5
 153 17 2 0
 171 14 4 0
 176 19 0 2
 152 15 0 2
 134 15 0 5
 130 18 6 2
 142 10 3 2
 158 13 1 0
 118 16 2 1
 129 16 2 1
 135 11 0 0
 134 12 1 2
 142 13 2 2
 128 10 3 1
 101 15 0 4
 117 13 1 0
 138 18 0 1
 92 10 4 2
 126 12 4 2
 94 15 0 2
 107 14 1 1
 104 13 1 3
 100 8 1 4
 101 16 1 1
 84 15 2 4
 117 6 4 2
 88 15 2 2
 70 10 2 3
 92 16 2 6
 89 14 1 2
 82 13 2 3
 79 20 1 1
 74 7 0 4
 69 9 2 1
 81 9 8 4
 71 15 1 3
 73 10 1 1
 63 11 1 0
 55 10 2 2
 83 5 2 4
 70 6 1 4
 63 11 3 1
 62 8 3 3
 65 10 3 2
 65 12 3 3
 51 8 4 5
 61 10 2 7
 55 7 5 4
 46 6 2 5
 49 6 1 2
 36 11 6 6
 58 8 3 5
 45 7 2 9
 50 11 10 3
 48 4 8 7
 46 5 3 7
 51 4 5 5
 44 3 4 6
 52 7 4 8
 42 9 5 10
 49 2 9 6
 35 4 3 11
 38 5 6 7
 27 6 12 3
 30 5 2 6
 39 7 14 5
 27 5 11 9
 36 3 7 11
 31 3 3 7
 30 9 7 8
 42 8 9 11
 32 4 17 8
 31 6 7 13
 32 6 9 7
 28 5 6 12
 19 5 15 15
 21 3 22 13
 32 6 14 12
 24 4 10 16
 19 2 16 8
 38 5 15 17
 23 5 20 9
 28 7 15 13
 13 9 19 13
 14 8 24 17
 26 3 16 11
 22 7 18 11
 19 5 10 21
 26 9 29 16
 14 6 34 24
 24 6 20 24
 20 5 29 32
 19 3 22 22
 17 2 31 35
 17 3 34 20
 19 6 43 30
 21 3 26 25
 18 2 40 38
 19 5 34 25
 20 1 32 26
 14 4 31 30
 24 3 30 48
 15 4 36 42
 18 6 46 46
 21 3 34 42
 20 2 57 53
 27 5 50 45
 11 4 49 61
 14 6 60 58
 18 3 58 54
 18 2 73 55
 14 0 77 56
 8 6 67 69
 16 2 72 66
 13 4 69 56
 16 9 89 69
 15 5 71 87
 11 5 87 78
 11 4 67 89
 14 3 81 85
 15 3 96 94
 7 4 113 115
 6 2 103 92
 6 3 115 135
 16 3 115 121
 2 3 138 139
 9 4 140 139
 9 4 142 135
 11 2 160 146
 6 3 135 162
 8 5 136 172
 12 5 153 143
 9 3 184 153
 10 1 178 183
 7 5 168 167
 8 2 174 232
 6 5 202 214
 5 4 210 220
 11 4 216 220
 14 1 226 261
 8 0 248 254
 10 2 256 249
 11 3 274 274
 11 4 273 235
 7 3 284 266
 5 5 285 262
 8 4 268 336
 4 2 350 352
 7 1 356 343
 4 1 363 357
 6 1 378 352
 7 2 399 386
 7 3 352 391
 7 2 383 367
 9 4 384 410
 2 3 448 425
 8 6 429 429
 4 1 443 462
 13 2 484 457
 8 4 451 452
 7 2 512 544
 5 5 492 505
 5 0 527 568
 6 1 544 529
 4 2 569 554
 8 0 568 583
 6 2 579 607
 8 2 608 604
 5 0 571 626
 5 4 659 631
 8 2 650 658
 4 3 645 668
 2 1 688 619
 6 3 685 677
 8 2 772 743
 6 3 760 707
 3 3 713 773
 2 1 784 705
 4 2 788 762
 6 1 739 773
 7 2 779 772
 4 4 766 846
 7 2 796 838
 5 1 818 841
 1 3 841 844
 2 1 839 851
 4 1 853 829
 4 1 885 908
 4 3 828 824
 4 3 913 889
 6 3 902 940
 4 3 921 920
 2 2 890 913
 6 1 904 940
 3 1 953 943
 4 4 970 959
 2 3 986 936
 4 0 1001 981
 6 3 969 925
 6 0 988 959
 1 2 970 981
 7 3 1025 1020
 3 3 992 981
 2 2 1020 998
 6 2 1010 1028
 4 2 972 1004
 4 2 990 1012
 2 2 1019 964
 3 0 992 1043
 5 2 1012 995
 2 1 1011 1009
 7 1 953 930
 4 4 988 1007
 6 2 968 957
 6 0 1000 995
 2 5 905 917
 3 2 956 987
 3 3 990 1000
 6 1 942 911
 2 3 964 912
 6 3 943 968
 3 3 917 993
 2 1 917 932
 0 3 865 879
 3 1 868 883
 3 1 857 913
 4 2 887 896
 1 1 819 867
 3 2 874 830
 2 3 846 863
 2 2 801 806
 4 1 780 785
 2 1 806 804
 4 3 850 787
 0 2 795 767
 1 3 769 777
 2 1 731 760
 0 1 745 640
 2 2 702 761
 4 0 652 660
 2 0 660 669
 7 1 682 661
 1 2 628 690
 3 0 658 661
 3 3 629 613
 3 0 587 648
 3 2 606 597
 1 2 592 589
 1 0 598 517
 4 0 540 562
 2 2 494 495
 1 1 550 547
 3 1 515 495
 0 1 448 496
 2 2 485 461
 0 0 488 483
 1 2 411 479
 3 1 440 419
 2 2 437 395
 5 1 400 402
 3 2 394 376
 1 2 413 373
 1 1 360 353
 2 0 359 322
 4 0 402 323
 3 0 356 339
 1 1 344 340
 2 0 300 325
 2 2 307 290
 1 0 277 277
 2 0 278 292
 3 1 269 266
 0 0 251 261
 5 1 240 228
 1 2 245 227
 3 2 236 227
 1 1 225 212
 3 1 211 223
 0 4 174 191
 3 3 208 179
 4 1 181 195
 2 0 165 189
 4 1 167 183
 0 1 152 157
 2 2 181 165
 0 1 137 139
 0 2 143 165
 2 2 135 128
 4 0 132 139
 0 2 108 124
 5 1 117 112
 2 1 118 112
 2 0 106 96
 0 1 112 97
 2 0 102 104
 2 0 85 79
 0 3 67 71
 1 1 87 87
 4 1 64 75
 2 1 60 72
 1 1 79 91
 2 0 62 70
 0 1 70 56
 1 2 70 52
 1 0 66 62
 3 0 51 52
 1 0 53 41
 1 1 54 46
 1 1 38 58
 2 0 49 43
 1 0 30 51
 0 0 47 51
 4 0 48 29
 3 1 49 32
 5 1 44 39
 1 2 31 35
 2 2 39 30
 1 1 37 27
 1 2 33 27
 2 2 23 29
 3 0 24 28
 0 3 24 27
 1 0 21 15
 0 1 20 14
 0 0 28 20
 2 0 27 18
 0 2 19 20
 0 1 15 20
 2 0 15 16
 2 2 16 21
 1 2 11 11
 2 0 12 17
 1 1 20 21
 1 3 11 14
 2 0 14 11
 2 0 13 8
 4 0 12 20
 1 2 11 15
 2 2 14 14
 3 0 8 10
 0 0 9 8
 4 0 10 8
 0 1 8 10
 0 1 10 7
 3 1 8 8
 2 2 16 11
 4 1 11 11
 1 0 12 5
 0 0 9 10
 2 0 6 3
 0 3 6 7
 1 1 6 6
 0 1 6 5
 1 1 4 6
 1 1 10 8
 3 1 5 9
 1 1 5 3
 1 1 4 5
 2 0 7 3
 0 0 6 6
 0 3 4 2
 0 0 5 5
 1 0 7 8
 0 0 4 7
 0 2 1 8
 0 1 5 6
 2 1 3 9
 0 2 3 4
 2 1 4 5
 5 1 4 3
 1 1 1 1
 0 1 6 3
 0 3 1 3
 1 0 4 3
 0 0 4 5
 1 1 4 5
 1 0 1 2
 0 1 1 4
 0 0 3 2
 0 0 1 3
 1 0 5 3
 0 0 5 2
 1 0 2 2
 2 2 4 2
 0 0 1 1
 0 1 2 5
 2 3 2 3
 1 0 1 1
 2 0 3 2
 1 0 1 3
 0 2 0 0
 0 2 1 3
 0 1 2 0
 0 1 2 3
 0 1 1 3
 0 0 2 1
 0 2 0 2
 1 0 2 3
 0 0 1 1
 1 1 3 1
 0 1 2 1
 1 0 0 0
 0 0 2 3
 0 0 1 3
 1 2 1 0
 3 0 7 2
 3 0 3 1
 1 0 2 0
 1 1 1 1
 1 0 1 0
 0 1 0 1
 0 2 1 1
 0 2 3 2
 0 0 0 2
 0 2 2 2
 0 0 3 2
 0 0 0 1
 0 0 2 0
 2 1 0 1
 0 1 1 1
 1 0 1 1
 0 0 2 3
 0 1 0 3
 0 0 1 0
 1 0 0 1
 1 0 1 1
 0 1 1 1
 0 1 0 2
 1 1 3 1
 0 1 2 1
 0 0 0 0
 2 1 2 0
 0 1 0 0
 0 0 1 2
 0 1 0 0
 1 0 2 0
 0 0 0 0
 1 0 0 3
 1 2 1 2
 0 0 0 0
 0 0 1 1
 0 1 4 1
 0 0 0 0
 0 0 0 4
 0 0 0 0
 0 2 1 2
 0 2 0 1
 0 2 2 1
 0 1 0 0
 0 1 0 0
 0 3 1 2
 0 1 1 0
 0 0 0 0
 0 0 0 0
 0 2 1 0
 1 1 1 0
 1 0 0 2
 1 0 0 0
 0 1 0 1
 0 0 0 0
 0 0 0 0
 0 0 2 3
 1 2 0 0
 0 0 1 0
 0 1 3 1
 0 2 0 2
 0 1 0 0
 0 0 0 0
 0 0 0 2
 0 0 2 0
 1 1 0 0
 0 0 0 1
 0 0 2 0
 0 0 0 1
 1 0 2 0
 0 0 0 0
 1 0 2 0
 1 0 1 1
 0 1 0 0
 0 0 0 0
 0 1 0 0
 0 0 0 0
 0 0 1 0
 0 0 0 0
 0 0 0 0
 0 0 0 0
 0 0 0 0
 0 2 0 0
 0 1 0 0
 0 0 0 0
 1 2 1 0
 0 0 0 0
 0 0 0 0
 0 0 0 1
 0 1 0 0
 0 1 0 0
 0 0 1 0
 0 1 1 0
 0 0 0 0
 0 0 0 0
 0 1 0 0
 1 0 0 0
 0 0 0 0
 0 2 0 0
 0 0 1 0
 0 1 0 0
 0 2 0 0
 0 0 0 0
 0 3 0 0
 0 0 0 0
 0 0 0 0
 0 1 0 0
 0 0 0 0
 0 2 0 0
 0 0 0 0
 0 2 0 0
 0 0 0 0
 0 1 1 0
 0 0 0 0
 0 0 0 0
 0 2 0 0
 0 1 0 0
 0 1 0 0
 0 0 0 0
 0 0 0 0
 0 0 0 0
 0 0 0 0
 0 0 0 0
 0 0 0 0
 0 3 1 0
 0 0 0 0
 0 2 1 0
 0 0 0 0
 0 3 0 0
 0 1 0 0
 0 0 0 0
 0 1 0 0
 0 0 0 0
 0 0 0 0
 0 0 0 0
 0 0 1 0
 0 0 0 0
 0 1 0 0
 0 1 0 0
 0 0 0 1
 0 0 0 0
 0 0 0 0
 0 1 0 0
 0 0 0 0
 0 0 0 0
 0 0 0 0
 0 0 0 0
 0 1 0 0
 0 0 0 0
 0 0 0 0
 0 0 0 0
 0 0 1 0
 0 1 0 0
 0 0 0 0
 0 3 0 0
 0 1 0 0
 0 0 0 0
 0 0 0 0
 0 0 0 0
 0 0 0 0
 0 1 0 0
 0 0 0 0
 0 1 0 0
 0 1 0 0
 0 0 1 0
 0 0 0 0
 0 0 0 0
 0 0 0 0
 0 0 0 0
 0 0 0 0
 0 0 0 0
 0 0 0 0
 0 0 0 1
 0 1 0 1
 0 0 0 0
 0 0 0 0
 0 0 0 0
 0 0 0 0
 0 0 0 0
 1 0 0 0
 0 0 1 1
 0 0 1 0
 0 0 0 1
 0 2 0 0
 0 0 0 0
 0 0 0 0
 0 0 0 0
 0 0 0 0
 0 0 0 0
 0 0 0 0
 0 2 0 0
 0 0 0 0
 0 2 0 0
 0 3 0 0
 0 1 1 0
 0 0 1 0
 0 0 0 0
 0 0 0 0
 0 0 1 0
 0 0 0 0
 0 0 0 0
 0 0 1 0
 167 215 64 59
 0 0 52 59
